,open,high,low,close,adjclose,volume,ticker
2010-05-29,25.559999465942383,26.5,25.364999771118164,25.635000228881836,17.030424118041992,90524200,KO
2010-06-05,25.614999771118164,26.25,25.260000228881836,25.825000762939453,17.156648635864258,93989400,KO
2010-06-12,25.969999313354492,26.364999771118164,25.729999542236328,26.155000686645508,17.52288055419922,95955800,KO
2010-06-19,26.40999984741211,26.540000915527344,25.1299991607666,25.1299991607666,16.836162567138672,135240400,KO
2010-06-26,25.364999771118164,25.690000534057617,24.735000610351562,25.024999618530273,16.76581573486328,111262800,KO
2010-07-03,25.295000076293945,26.2450008392334,25.010000228881836,26.200000762939453,17.55303192138672,76328800,KO
2010-07-10,26.079999923706055,26.540000915527344,25.975000381469727,26.184999465942383,17.542978286743164,71404000,KO
2010-07-17,26.270000457763672,27.415000915527344,25.959999084472656,27.375,18.340234756469727,104139800,KO
2010-07-24,27.415000915527344,27.655000686645508,27.21500015258789,27.55500030517578,18.460826873779297,79131200,KO
2010-07-31,27.90999984741211,28.395000457763672,27.825000762939453,28.375,19.01020622253418,92683400,KO
2010-08-07,28.184999465942383,28.700000762939453,27.674999237060547,27.864999771118164,18.668514251708984,92098600,KO
2010-08-14,27.7549991607666,28.209999084472656,27.459999084472656,27.649999618530273,18.52447509765625,86680400,KO
2010-08-21,27.7549991607666,28.100000381469727,27.485000610351562,28.079999923706055,18.812557220458984,89943200,KO
2010-08-28,28.100000381469727,28.799999237060547,27.5,28.780000686645508,19.281530380249023,82520400,KO
2010-09-04,28.760000228881836,29.31999969482422,28.700000762939453,29.260000228881836,19.603118896484375,69323200,KO
2010-09-11,29.239999771118164,29.25,28.610000610351562,28.780000686645508,19.281530380249023,92952400,KO
2010-09-18,28.809999465942383,29.399999618530273,28.774999618530273,29.309999465942383,19.78537368774414,70500200,KO
2010-09-25,29.375,29.6200008392334,29.125,29.559999465942383,19.954133987426758,78474400,KO
2010-10-02,29.46500015258789,29.905000686645508,29.274999618530273,29.704999923706055,20.052013397216797,76860400,KO
2010-10-09,29.780000686645508,29.989999771118164,29.665000915527344,29.969999313354492,20.230894088745117,87361600,KO
2010-10-16,29.905000686645508,30.875,29.899999618530273,30.80500030517578,20.794557571411133,119913600,KO
2010-10-23,30.645000457763672,30.875,30.149999618530273,30.65999984741211,20.696670532226562,86533000,KO
2010-10-30,30.684999465942383,31.325000762939453,30.604999542236328,31.290000915527344,21.121950149536133,90381000,KO
2010-11-06,31.25,31.479999542236328,31.149999618530273,31.459999084472656,21.23670768737793,82070000,KO
2010-11-13,31.44499969482422,32.165000915527344,30.90999984741211,32.15999984741211,21.709228515625,145518400,KO
2010-11-20,32.029998779296875,32.314998626708984,31.639999389648438,32.05500030517578,21.63835334777832,76452600,KO
2010-11-27,31.774999618530273,32.47999954223633,31.434999465942383,32.25,21.769989013671875,110351400,KO
2010-12-04,32.185001373291016,32.45500183105469,31.9950008392334,32.32500076293945,21.971405029296875,97694600,KO
2010-12-11,32.19499969482422,32.875,31.850000381469727,32.849998474121094,22.328248977661133,130923200,KO
2010-12-18,32.72999954223633,32.939998626708984,32.51499938964844,32.790000915527344,22.287471771240234,65475000,KO
2010-12-25,32.775001525878906,32.900001525878906,32.529998779296875,32.8849983215332,22.35204315185547,48591800,KO
2011-01-01,32.939998626708984,32.939998626708984,31.280000686645508,31.459999084472656,21.383466720581055,119570200,KO
2011-01-08,31.350000381469727,31.93000030517578,31.280000686645508,31.565000534057617,21.4548397064209,75210800,KO
2011-01-15,31.604999542236328,31.959999084472656,31.360000610351562,31.385000228881836,21.33248519897461,71959000,KO
2011-01-22,31.434999465942383,31.655000686645508,31.06999969482422,31.104999542236328,21.142169952392578,84278400,KO
2011-01-29,31.15999984741211,31.739999771118164,30.94499969482422,31.280000686645508,21.26112174987793,69713000,KO
2011-02-05,31.334999084472656,32.375,31.15999984741211,31.78499984741211,21.6043643951416,92499600,KO
2011-02-12,31.834999084472656,32.36000061035156,31.274999618530273,32.275001525878906,21.937427520751953,84507600,KO
2011-02-19,31.68000030517578,32.20000076293945,31.665000915527344,32.154998779296875,21.855857849121094,64634800,KO
2011-02-26,32.084999084472656,32.939998626708984,31.93000030517578,32.60499954223633,22.161725997924805,123286600,KO
2011-03-05,32.65999984741211,32.91999816894531,32.23500061035156,32.404998779296875,22.02578353881836,88935000,KO
2011-03-12,32.16999816894531,32.30500030517578,30.645000457763672,31.350000381469727,21.46320152282715,118962800,KO
2011-03-19,31.565000534057617,32.69499969482422,31.524999618530273,32.61000061035156,22.325834274291992,59659200,KO
2011-03-26,32.599998474121094,33.7400016784668,32.51499938964844,33.61000061035156,23.010465621948242,78439200,KO
2011-04-02,33.61000061035156,33.90999984741211,33.43000030517578,33.6349983215332,23.027587890625,63992000,KO
2011-04-09,33.630001068115234,34.23500061035156,33.20500183105469,34.005001068115234,23.280902862548828,81160600,KO
2011-04-16,33.78499984741211,34.084999084472656,33.31999969482422,33.939998626708984,23.236398696899414,50573000,KO
2011-04-23,33.974998474121094,33.9900016784668,32.904998779296875,33.72999954223633,23.092622756958008,89290400,KO
2011-04-30,33.880001068115234,33.96500015258789,33.20000076293945,33.45000076293945,22.90093231201172,67834400,KO
2011-05-07,33.43000030517578,34.3849983215332,33.415000915527344,34.09000015258789,23.339099884033203,64319800,KO
2011-05-14,34.04999923706055,34.349998474121094,33.75,34.150001525878906,23.380170822143555,64989800,KO
2011-05-21,33.79499816894531,33.95000076293945,33.150001525878906,33.255001068115234,22.767427444458008,61213000,KO
2011-05-28,33.470001220703125,33.619998931884766,32.60499954223633,32.76499938964844,22.43195152282715,62379000,KO
2011-06-04,32.755001068115234,33.15999984741211,32.53499984741211,32.69499969482422,22.384031295776367,60835600,KO
2011-06-11,32.54999923706055,33.1150016784668,32.31999969482422,32.810001373291016,22.462764739990234,86361200,KO
2011-06-18,32.685001373291016,33.40999984741211,32.21500015258789,32.46500015258789,22.387475967407227,99599600,KO
2011-06-25,32.42499923706055,34.04499816894531,32.42499923706055,34.04499816894531,23.47702980041504,76827000,KO
2011-07-02,34.040000915527344,34.44499969482422,34.040000915527344,34.34000015258789,23.680458068847656,51382200,KO
2011-07-09,33.875,34.220001220703125,33.63999938964844,33.76499938964844,23.28394889831543,74686600,KO
2011-07-16,33.630001068115234,34.90999984741211,33.29499816894531,34.8650016784668,24.042495727539062,103451000,KO
2011-07-23,34.560001373291016,34.779998779296875,33.95000076293945,34.005001068115234,23.449445724487305,79478800,KO
2011-07-30,34.25,34.279998779296875,32.52000045776367,33.3849983215332,23.02190399169922,140109200,KO
2011-08-06,33.09000015258789,33.875,31.795000076293945,33.56999969482422,23.149478912353516,190179400,KO
2011-08-13,33.73500061035156,34.67499923706055,33.43000030517578,33.54999923706055,23.135683059692383,137718600,KO
2011-08-20,34.005001068115234,34.85499954223633,33.349998474121094,34.25,23.618396759033203,108249000,KO
2011-08-27,34.47999954223633,35.54999923706055,34.435001373291016,34.869998931884766,24.045944213867188,112721400,KO
2011-09-03,33.71500015258789,35.8849983215332,33.69499969482422,34.685001373291016,23.918363571166992,104830800,KO
2011-09-10,34.224998474121094,35.84000015258789,34.099998474121094,35.6150016784668,24.5596866607666,128622600,KO
2011-09-17,35.03499984741211,35.7400016784668,33.310001373291016,33.709999084472656,23.404563903808594,131041000,KO
2011-09-24,34.005001068115234,35.20500183105469,33.779998779296875,33.779998779296875,23.453170776367188,111688800,KO
2011-10-01,33.29499816894531,33.459999084472656,31.670000076293945,32.95000076293945,22.87689971923828,136372200,KO
2011-10-08,33.279998779296875,34.099998474121094,33.005001068115234,33.92499923706055,23.55384635925293,67477400,KO
2011-10-15,33.90999984741211,34.15999984741211,33.20000076293945,34.095001220703125,23.671871185302734,95743000,KO
2011-10-22,34.20000076293945,34.54499816894531,33.20500183105469,34.46500015258789,23.928752899169922,87890600,KO
2011-10-29,34.32500076293945,34.525001525878906,33.38999938964844,33.88999938964844,23.529541015625,89760600,KO
2011-11-05,33.83000183105469,34.36000061035156,33.43000030517578,34.060001373291016,23.647573471069336,71904800,KO
2011-11-12,33.89500045776367,34.224998474121094,33.04999923706055,33.69499969482422,23.394155502319336,75583200,KO
2011-11-19,33.345001220703125,33.439998626708984,32.369998931884766,32.369998931884766,22.474218368530273,52038000,KO
2011-11-26,32.630001068115234,33.97999954223633,32.375,33.189998626708984,23.04353904724121,104874200,KO
2011-12-03,33.470001220703125,33.875,32.939998626708984,33.78499984741211,23.62704086303711,85935200,KO
2011-12-10,33.630001068115234,33.86000061035156,33.03499984741211,33.720001220703125,23.581575393676758,80850400,KO
2011-12-17,33.72999954223633,34.98500061035156,33.61000061035156,34.970001220703125,24.455747604370117,71265400,KO
2011-12-24,34.904998779296875,35.14500045776367,34.70000076293945,34.98500061035156,24.466238021850586,34905800,KO
2011-12-31,35.07500076293945,35.35499954223633,34.310001373291016,34.46500015258789,24.102584838867188,57813000,KO
2012-01-07,34.5,34.7599983215332,33.28499984741211,33.494998931884766,23.424230575561523,82144600,KO
2012-01-14,33.869998931884766,34.060001373291016,33.59000015258789,34.04499816894531,23.80886459350586,61562600,KO
2012-01-21,34.0,34.310001373291016,33.6150016784668,33.720001220703125,23.581575393676758,74576400,KO
2012-01-28,33.64500045776367,34.244998931884766,33.51499938964844,34.040000915527344,23.80536651611328,68755800,KO
2012-02-04,33.91999816894531,34.724998474121094,33.709999084472656,33.970001220703125,23.756404876708984,82590400,KO
2012-02-11,34.209999084472656,34.625,34.04499816894531,34.525001525878906,24.144554138183594,65057600,KO
2012-02-18,34.439998626708984,34.75,34.25,34.5,24.127058029174805,50796600,KO
2012-02-25,34.345001220703125,34.9900016784668,34.2599983215332,34.59000015258789,24.190004348754883,71889600,KO
2012-03-03,34.5099983215332,34.869998931884766,34.25,34.755001068115234,24.305389404296875,104931000,KO
2012-03-10,34.7400016784668,35.310001373291016,34.66999816894531,35.08000183105469,24.53267478942871,90019800,KO
2012-03-17,35.10499954223633,35.79999923706055,34.96500015258789,35.744998931884766,25.180801391601562,71163000,KO
2012-03-24,35.869998931884766,37.19499969482422,35.79499816894531,37.005001068115234,26.068418502807617,116846800,KO
2012-03-31,36.915000915527344,37.099998474121094,36.53499984741211,36.73500061035156,25.87822151184082,51587000,KO
2012-04-07,36.47999954223633,36.55500030517578,35.90999984741211,35.970001220703125,25.339303970336914,60290200,KO
2012-04-14,36.11000061035156,37.2400016784668,36.06999969482422,37.064998626708984,26.110689163208008,72734000,KO
2012-04-21,36.9900016784668,38.90999984741211,36.665000915527344,38.314998626708984,26.991256713867188,81241200,KO
2012-04-28,38.209999084472656,38.81999969482422,37.96500015258789,38.5,27.12157440185547,85690000,KO
2012-05-05,38.48500061035156,38.869998931884766,38.244998931884766,38.73500061035156,27.287126541137695,56861000,KO
2012-05-12,38.560001373291016,38.625,36.73500061035156,37.025001525878906,26.082496643066406,103837800,KO
2012-05-19,37.10499954223633,37.92499923706055,36.90999984741211,37.6150016784668,26.498132705688477,75953600,KO
2012-05-26,37.8650016784668,37.8650016784668,36.505001068115234,36.54499816894531,25.74436378479004,60409400,KO
2012-06-02,36.51499938964844,37.685001373291016,36.279998779296875,37.619998931884766,26.501651763916016,64105800,KO
2012-06-09,37.86000061035156,38.099998474121094,37.16999816894531,38.04499816894531,26.801044464111328,65638800,KO
2012-06-16,37.97999954223633,38.209999084472656,37.310001373291016,37.470001220703125,26.576223373413086,64336200,KO
2012-06-23,37.22999954223633,39.095001220703125,37.084999084472656,39.095001220703125,27.728776931762695,64649000,KO
2012-06-30,39.04999923706055,39.68000030517578,38.91999816894531,39.07500076293945,27.714611053466797,41267600,KO
2012-07-07,39.029998779296875,39.27000045776367,38.16999816894531,38.63999938964844,27.406064987182617,66256000,KO
2012-07-14,38.54999923706055,39.33000183105469,38.099998474121094,38.51499938964844,27.317407608032227,87123600,KO
2012-07-21,38.275001525878906,40.119998931884766,38.04999923706055,40.005001068115234,28.37421989440918,62091600,KO
2012-07-28,39.8849983215332,40.665000915527344,39.7599983215332,40.415000915527344,28.665014266967773,70463400,KO
2012-08-04,40.505001068115234,40.625,39.30500030517578,39.39500045776367,27.941570281982422,80913400,KO
2012-08-11,39.310001373291016,39.72999954223633,39.04999923706055,39.529998779296875,28.03731918334961,46797000,KO
2012-08-18,39.540000915527344,39.689998626708984,38.02000045776367,38.470001220703125,27.285499572753906,55311100,KO
2012-08-25,38.560001373291016,38.560001373291016,37.130001068115234,37.400001525878906,26.52657699584961,86925700,KO
2012-09-01,37.52000045776367,38.5,37.11000061035156,37.900001525878906,26.881210327148438,74375700,KO
2012-09-08,37.959999084472656,38.54999923706055,37.5099983215332,38.119998931884766,27.03724479675293,98244900,KO
2012-09-15,38.15999984741211,39.0,37.880001068115234,38.029998779296875,27.156763076782227,200165400,KO
2012-09-22,37.810001373291016,38.349998474121094,37.65999984741211,37.93000030517578,27.085359573364258,96775900,KO
2012-09-29,38.15999984741211,38.689998626708984,38.11000061035156,38.58000183105469,27.54951286315918,62526900,KO
2012-10-06,38.540000915527344,38.83000183105469,38.02000045776367,38.22999954223633,27.299575805664062,59171300,KO
2012-10-13,38.09000015258789,38.25,37.400001525878906,37.400001525878906,26.70688819885254,97974300,KO
2012-10-20,37.369998931884766,37.47999954223633,36.540000915527344,37.040000915527344,26.44982147216797,62513600,KO
2012-10-27,37.15999984741211,37.650001525878906,36.91999816894531,37.08000183105469,26.47838020324707,33503300,KO
2012-11-03,36.95000076293945,37.47999954223633,36.04999923706055,36.290000915527344,25.91425323486328,64775000,KO
2012-11-10,36.290000915527344,36.650001525878906,35.86000061035156,36.560001373291016,26.1070499420166,69051600,KO
2012-11-17,36.849998474121094,37.95000076293945,36.810001373291016,37.93000030517578,27.085359573364258,40351600,KO
2012-11-24,37.58000183105469,37.97999954223633,36.79999923706055,37.91999816894531,27.078208923339844,65410200,KO
2012-12-01,37.900001525878906,37.939998626708984,37.08000183105469,37.709999084472656,27.113027572631836,58849900,KO
2012-12-08,37.70000076293945,37.9900016784668,37.5,37.65999984741211,27.077072143554688,57199200,KO
2012-12-15,37.790000915527344,37.81999969482422,36.529998779296875,36.88999938964844,26.52345085144043,97658000,KO
2012-12-22,36.720001220703125,36.79999923706055,35.95000076293945,35.970001220703125,25.861984252929688,40267900,KO
2012-12-29,35.880001068115234,37.869998931884766,35.58000183105469,37.65999984741211,27.077072143554688,69193000,KO
2013-01-05,37.52000045776367,37.52000045776367,36.52000045776367,36.90999984741211,26.537822723388672,70746700,KO
2013-01-12,36.95000076293945,37.709999084472656,36.79999923706055,37.70000076293945,27.105825424194336,59069000,KO
2013-01-19,37.7400016784668,37.7400016784668,36.90999984741211,37.04999923706055,26.638484954833984,62119200,KO
2013-01-26,37.06999969482422,37.709999084472656,36.86000061035156,37.540000915527344,26.990802764892578,69213400,KO
2013-02-02,37.47999954223633,39.060001373291016,37.29999923706055,38.77000045776367,27.87514877319336,75290600,KO
2013-02-09,38.709999084472656,38.83000183105469,36.540000915527344,37.41999816894531,26.904508590698242,110757100,KO
2013-02-16,37.5099983215332,38.52000045776367,37.40999984741211,38.52000045776367,27.695404052734375,62037800,KO
2013-02-23,38.560001373291016,38.970001220703125,37.720001220703125,38.70000076293945,27.824811935424805,78645700,KO
2013-03-02,38.599998474121094,39.41999816894531,38.45000076293945,39.220001220703125,28.198686599731445,61107400,KO
2013-03-09,39.20000076293945,39.380001068115234,38.54999923706055,38.83000183105469,27.918289184570312,70289000,KO
2013-03-16,38.61000061035156,40.43000030517578,38.56999969482422,40.040000915527344,28.99664878845215,85135900,KO
2013-03-23,40.11000061035156,40.70000076293945,39.959999084472656,40.439998626708984,29.28632926940918,58172000,KO
2013-03-30,40.38999938964844,40.900001525878906,40.0099983215332,40.08000183105469,29.025630950927734,57364300,KO
2013-04-06,40.060001373291016,41.40999984741211,39.77000045776367,41.08000183105469,29.749814987182617,74874900,KO
2013-04-13,40.849998474121094,42.77000045776367,40.04999923706055,42.65999984741211,30.894033432006836,102304300,KO
2013-04-20,42.52000045776367,42.959999084472656,42.08000183105469,42.099998474121094,30.48848533630371,58485400,KO
2013-04-27,42.2400016784668,42.560001373291016,41.4900016784668,42.2400016784668,30.589887619018555,63921300,KO
2013-05-04,42.290000915527344,42.709999084472656,41.849998474121094,42.150001525878906,30.52469253540039,55818400,KO
2013-05-11,42.13999938964844,43.43000030517578,42.0,42.970001220703125,31.1185302734375,59562300,KO
2013-05-18,42.95000076293945,42.95000076293945,41.5,42.2400016784668,30.589887619018555,55206700,KO
2013-05-25,42.599998474121094,43.04999923706055,39.9900016784668,39.9900016784668,28.960445404052734,78457600,KO
2013-06-01,39.95000076293945,41.72999954223633,39.630001068115234,41.40999984741211,29.988798141479492,77878700,KO
2013-06-08,41.5,41.52000045776367,39.68000030517578,40.34000015258789,29.21391487121582,70846400,KO
2013-06-15,40.540000915527344,41.439998626708984,38.970001220703125,39.7599983215332,28.992902755737305,86076400,KO
2013-06-22,39.45000076293945,40.880001068115234,39.130001068115234,40.11000061035156,29.24812126159668,71006500,KO
2013-06-29,40.5,40.91999816894531,40.029998779296875,40.52000045776367,29.54709243774414,38669600,KO
2013-07-06,40.650001525878906,41.150001525878906,40.41999816894531,41.029998779296875,29.918975830078125,52412100,KO
2013-07-13,41.04999923706055,41.25,39.5,41.09000015258789,29.962739944458008,84617000,KO
2013-07-20,41.08000183105469,41.13999938964844,40.0099983215332,40.63999938964844,29.634592056274414,50763900,KO
2013-07-27,40.61000061035156,40.75,39.90999984741211,40.220001220703125,29.328327178955078,71976200,KO
2013-08-03,40.18000030517578,40.470001220703125,40.02000045776367,40.15999984741211,29.28458023071289,46383300,KO
2013-08-10,40.040000915527344,40.099998474121094,38.709999084472656,39.04999923706055,28.47516632080078,76098800,KO
2013-08-17,39.04999923706055,39.13999938964844,38.099998474121094,38.52000045776367,28.088693618774414,59560900,KO
2013-08-24,38.599998474121094,38.599998474121094,37.79999923706055,38.18000030517578,27.84076690673828,77240600,KO
2013-08-31,38.27000045776367,38.72999954223633,37.79999923706055,38.349998474121094,27.964736938476562,66474500,KO
2013-09-07,38.52000045776367,38.779998779296875,38.27000045776367,38.689998626708984,28.212661743164062,58097000,KO
2013-09-14,39.029998779296875,39.66999816894531,38.58000183105469,39.400001525878906,28.939334869384766,89190700,KO
2013-09-21,39.15999984741211,39.189998626708984,38.150001525878906,38.400001525878906,28.204832077026367,69096300,KO
2013-09-28,38.189998626708984,38.29999923706055,36.90999984741211,37.20000076293945,27.32343101501465,88617100,KO
2013-10-05,37.08000183105469,37.91999816894531,36.83000183105469,37.77000045776367,27.742109298706055,87620100,KO
2013-10-12,37.560001373291016,38.779998779296875,37.5099983215332,38.779998779296875,28.483951568603516,88671400,KO
2013-10-19,38.95000076293945,39.369998931884766,38.599998474121094,39.029998779296875,28.667573928833008,74206700,KO
2013-10-26,39.02000045776367,39.959999084472656,38.9900016784668,39.61000061035156,29.093576431274414,70395600,KO
2013-11-02,39.709999084472656,40.25,39.220001220703125,40.04999923706055,29.416759490966797,66161900,KO
2013-11-09,40.0099983215332,40.439998626708984,39.619998931884766,40.220001220703125,29.5416259765625,54756200,KO
2013-11-16,40.2400016784668,40.4900016784668,39.91999816894531,40.43000030517578,29.69586753845215,87752000,KO
2013-11-23,40.47999954223633,40.880001068115234,39.689998626708984,40.189998626708984,29.51958656311035,46849700,KO
2013-11-30,40.099998474121094,40.5,39.75,40.459999084472656,29.92607879638672,77255500,KO
2013-12-07,40.400001525878906,40.5,39.18000030517578,39.22999954223633,29.016332626342773,77023500,KO
2013-12-14,39.459999084472656,40.189998626708984,38.869998931884766,40.040000915527344,29.615440368652344,93131300,KO
2013-12-21,40.099998474121094,40.790000915527344,39.869998931884766,40.65999984741211,30.074016571044922,31077500,KO
2013-12-28,40.77000045776367,41.38999938964844,40.349998474121094,40.459999084472656,29.92607879638672,45758700,KO
2014-01-04,40.47999954223633,40.720001220703125,39.52000045776367,40.130001068115234,29.6820068359375,65608400,KO
2014-01-11,40.0,40.130001068115234,39.279998779296875,39.279998779296875,29.05330467224121,64793700,KO
2014-01-18,39.63999938964844,40.09000015258789,38.81999969482422,38.84000015258789,28.727859497070312,58756300,KO
2014-01-25,38.81999969482422,39.08000183105469,37.720001220703125,37.81999969482422,27.973419189453125,77140500,KO
2014-02-01,38.02000045776367,38.939998626708984,37.099998474121094,37.95000076293945,28.069576263427734,97640300,KO
2014-02-08,38.06999969482422,39.02000045776367,37.84000015258789,38.93000030517578,28.794418334960938,73337600,KO
2014-02-15,37.97999954223633,38.11000061035156,36.88999938964844,37.18000030517578,27.500045776367188,114803300,KO
2014-02-22,37.29999923706055,38.38999938964844,37.220001220703125,38.20000076293945,28.254486083984375,99450700,KO
2014-03-01,37.880001068115234,38.61000061035156,37.849998474121094,38.54999923706055,28.513364791870117,85223600,KO
2014-03-08,38.54999923706055,38.84000015258789,37.880001068115234,38.16999816894531,28.232297897338867,77016600,KO
2014-03-15,38.16999816894531,38.83000183105469,37.95000076293945,38.439998626708984,28.657268524169922,89382700,KO
2014-03-22,38.47999954223633,39.029998779296875,38.209999084472656,38.95000076293945,29.037477493286133,72961000,KO
2014-03-29,38.9900016784668,39.029998779296875,38.040000915527344,38.220001220703125,28.493263244628906,94282200,KO
2014-04-05,38.27000045776367,39.400001525878906,38.2599983215332,38.630001068115234,28.798933029174805,83206900,KO
2014-04-12,38.709999084472656,40.720001220703125,38.400001525878906,40.720001220703125,30.35702896118164,107386000,KO
2014-04-19,40.470001220703125,41.0099983215332,40.349998474121094,41.0099983215332,30.57322883605957,70312300,KO
2014-04-26,40.81999969482422,41.279998779296875,40.2599983215332,40.95000076293945,30.528488159179688,81609900,KO
2014-05-03,40.650001525878906,40.970001220703125,40.45000076293945,40.869998931884766,30.468847274780273,47694100,KO
2014-05-10,40.880001068115234,41.220001220703125,40.439998626708984,40.88999938964844,30.483766555786133,56724800,KO
2014-05-17,40.599998474121094,40.93000030517578,40.41999816894531,40.58000183105469,30.252653121948242,40491900,KO
2014-05-24,40.560001373291016,40.91999816894531,40.47999954223633,40.90999984741211,30.498674392700195,39132800,KO
2014-05-31,40.75,41.060001373291016,40.630001068115234,40.9900016784668,30.558324813842773,44722200,KO
2014-06-07,40.849998474121094,41.150001525878906,40.25,40.369998931884766,30.096101760864258,46911800,KO
2014-06-14,40.189998626708984,41.880001068115234,40.150001525878906,41.689998626708984,31.313920974731445,95000800,KO
2014-06-21,41.459999084472656,42.290000915527344,41.33000183105469,42.189998626708984,31.68946075439453,81261600,KO
2014-06-28,41.97999954223633,42.4900016784668,41.81999969482422,42.22999954223633,31.71951675415039,39801100,KO
2014-07-05,41.959999084472656,42.290000915527344,41.54999923706055,41.970001220703125,31.524229049682617,51311500,KO
2014-07-12,41.9900016784668,42.470001220703125,41.83000183105469,42.43000030517578,31.86974334716797,61986900,KO
2014-07-19,42.119998931884766,42.56999969482422,40.61000061035156,41.0,30.79564094543457,85510800,KO
2014-07-26,40.9900016784668,41.0,39.060001373291016,39.290000915527344,29.511249542236328,71920300,KO
2014-08-02,39.40999984741211,40.0099983215332,39.099998474121094,39.45000076293945,29.63142204284668,68254000,KO
2014-08-09,39.52000045776367,41.150001525878906,39.52000045776367,40.880001068115234,30.705509185791016,67162600,KO
2014-08-16,40.790000915527344,41.689998626708984,40.790000915527344,41.119998931884766,30.885780334472656,55130000,KO
2014-08-23,41.31999969482422,41.75,41.119998931884766,41.720001220703125,31.336458206176758,43752000,KO
2014-08-30,41.52000045776367,42.16999816894531,41.310001373291016,41.84000015258789,31.42658805847168,47986900,KO
2014-09-06,41.66999816894531,42.189998626708984,41.36000061035156,41.459999084472656,31.141157150268555,71129000,KO
2014-09-13,41.45000076293945,42.349998474121094,41.18000030517578,42.04999923706055,31.814409255981445,104332300,KO
2014-09-20,41.849998474121094,42.34000015258789,41.709999084472656,42.20000076293945,31.92790985107422,56326200,KO
2014-09-27,41.900001525878906,43.06999969482422,41.880001068115234,43.0,32.53317642211914,96154000,KO
2014-10-04,43.029998779296875,44.869998931884766,42.970001220703125,44.470001220703125,33.64535140991211,122330400,KO
2014-10-11,44.279998779296875,44.630001068115234,42.310001373291016,42.880001068115234,32.44236755371094,109946400,KO
2014-10-18,42.75,43.470001220703125,40.099998474121094,41.029998779296875,31.042694091796875,138072300,KO
2014-10-25,40.70000076293945,41.88999938964844,40.5099983215332,41.880001068115234,31.685800552368164,98416300,KO
2014-11-01,41.790000915527344,42.619998931884766,41.59000015258789,42.31999969482422,32.01869583129883,67345300,KO
2014-11-08,42.25,43.08000183105469,42.09000015258789,42.72999954223633,32.328887939453125,53368600,KO
2014-11-15,42.75,44.7400016784668,42.72999954223633,44.5,33.66804122924805,90057400,KO
2014-11-22,44.5099983215332,45.0,43.970001220703125,44.83000183105469,33.917720794677734,43333700,KO
2014-11-29,44.18000030517578,44.77000045776367,43.20000076293945,43.529998779296875,33.16181182861328,61506900,KO
2014-12-06,43.5099983215332,43.630001068115234,40.869998931884766,40.90999984741211,31.165849685668945,91474900,KO
2014-12-13,41.130001068115234,42.790000915527344,39.79999923706055,41.95000076293945,31.958131790161133,109118000,KO
2014-12-20,42.13999938964844,43.29999923706055,42.09000015258789,42.959999084472656,32.727577209472656,37475000,KO
2014-12-27,42.79999923706055,43.060001373291016,41.79999923706055,42.13999938964844,32.102882385253906,37207100,KO
2015-01-03,42.689998626708984,43.56999969482422,42.08000183105469,43.029998779296875,32.78090286254883,91079500,KO
2015-01-10,43.06999969482422,43.2400016784668,42.06999969482422,42.529998779296875,32.400001525878906,63700900,KO
2015-01-17,42.70000076293945,43.83000183105469,42.61000061035156,43.310001373291016,32.99420166015625,54834700,KO
2015-01-24,43.18000030517578,43.22999954223633,41.11000061035156,41.16999816894531,31.363922119140625,73556000,KO
2015-01-31,41.209999084472656,42.09000015258789,40.900001525878906,41.45000076293945,31.577226638793945,68235500,KO
2015-02-07,41.380001068115234,43.029998779296875,41.040000915527344,41.9900016784668,31.988616943359375,90661900,KO
2015-02-14,41.810001373291016,42.2400016784668,41.470001220703125,41.970001220703125,31.97337532043457,55154700,KO
2015-02-21,41.709999084472656,43.65999984741211,41.689998626708984,43.29999923706055,32.9865837097168,77595600,KO
2015-02-28,43.29999923706055,43.29999923706055,41.33000183105469,41.52000045776367,31.630565643310547,67217400,KO
2015-03-07,41.529998779296875,41.54999923706055,39.61000061035156,39.90999984741211,30.404033660888672,78439200,KO
2015-03-14,40.0,40.790000915527344,39.79999923706055,40.650001525878906,31.224740982055664,110814200,KO
2015-03-21,40.63999938964844,40.9900016784668,39.970001220703125,40.08000183105469,30.78691291809082,85101500,KO
2015-03-28,40.11000061035156,40.900001525878906,39.939998626708984,40.68000030517578,31.247785568237305,57810000,KO
2015-04-04,40.77000045776367,41.61000061035156,40.59000015258789,40.880001068115234,31.401409149169922,60002400,KO
2015-04-11,40.970001220703125,40.970001220703125,40.099998474121094,40.29999923706055,30.955894470214844,60466400,KO
2015-04-18,40.41999816894531,41.56999969482422,40.40999984741211,40.88999938964844,31.409090042114258,88616100,KO
2015-04-25,41.0,41.150001525878906,40.279998779296875,40.90999984741211,31.424463272094727,57139900,KO
2015-05-02,40.880001068115234,41.16999816894531,40.38999938964844,40.97999954223633,31.478229522705078,58812100,KO
2015-05-09,40.97999954223633,41.689998626708984,40.52000045776367,41.52000045776367,31.893022537231445,54121700,KO
2015-05-16,41.4900016784668,41.59000015258789,41.040000915527344,41.209999084472656,31.65489959716797,52729300,KO
2015-05-23,41.119998931884766,41.29999923706055,40.7400016784668,40.959999084472656,31.462860107421875,54081200,KO
2015-05-30,41.36000061035156,41.40999984741211,40.08000183105469,40.099998474121094,30.802263259887695,58837900,KO
2015-06-06,40.099998474121094,40.540000915527344,39.84000015258789,39.959999084472656,30.69471549987793,64605400,KO
